recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
10871,_nie168nieu01_0060,1605,1605.0,1000853,22222231223,mmmmmmvvmmv,AABAABccDDc,2A 2A 2B 2A 2A 2B 3c 1c 2D 2D 3c,.2A + .2A   .2B   .2A + .2A   .2B   .3c + .1c   .2D + .2D   3c,drinklied,4,7,"Tsa maeckt jolyt, wie dat ghy zijt, 
in dese Feest
weest hier verblijdt, t’is nu den tijt, 
minst ende meest
Wilt vreugde en triumpheeren vermeeren
Bedrijft solaes met soet gheraes
Dees Vrijsters teer ter eeren.

Elc toont nu vreught, gebruyct sijn jeught, 
dewijl hy mach,
Met soet gheneught, dient lief in deught, 
in dit gelagh
wilt vrolijc jubileeren, als Heeren
Met liflijck singen, den tijt deur beinghwn
Dees Vrijsters teer ter eeren.

Drinckt onbelaen, ghy siet hier staen
Veel Kroeskens rondt
Met d’edelen traen, om dorst verslaen, 
set aen u mont,
wilt droefheyt van u keeren, en weeren
wilt jocken en spelen, singen en quelen,
Dees Vrijsters teer ter eeren.

Prince maect goet cier, want wijn en bier,
is bier van als
Met soet ghetier, een vriend’lijc dier, 
valt om den hals
Steelt kuskens sonder procken, wilt loncken,
Wie dat begint, en eerst verwint
Die is dees Kroes gheschoncken.",De nachtegaal die zong een lied,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
10876,_nie168nieu01_0065,1605,1605.0,1000853,44444242,mmmmvmmm,ABABcDED,4A 4B 4A 4B 4c 2D 4E 2D,4A    4B    4A    4B   .4c    2D   4E 2D,"liefdesklacht
liefdeslied
dialooglied",1,8,"Ghelijck als die witte Swaen
Sterft en singht een droevich liet
Soo moet ick eylaes voortaen
Singhen dit in myn verdriet
O felle doot wilt my niet sparen
Deur straelt myn,
soo sal ick bevrijt eenpaer
Sijn van pijn.",Gelijk als de witte zwaan,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
10898,_nie168nieu01_0088,1605,1605.0,1000853,44333,mmvvv,AAbbb,4A 4A 3b 3b 3b,.4A   .4A   .3b=  .3b=  .3b,"meilied
liefdeslied",6,5,"De mey dees vrolicke soete tijt,
Die door haer groente elc verblijt
Verwect des jongers sinnen,
Verwect des jongers sinnen
Tot het lieflijcke spel der minnen.

Liefde te draghen is verdriet
Daer d’een bemint en d’ander niet
Oft als dees nijders trecken,
Oft als dees nijders trecken,
In liefd’ doen liefd’ ontbreken

Maer liefd’ te dragen dat is lust
Als het in liefs behaghen rust,
Die liefd’ met liefd’ wil loonen, 
Die liefd’ met liefd’ wil loonen, 
Dees liefde moetmen croonen.

Sulck ooch lonckt deerlijck over sy
Dan tlichaem veer is, en thart na by,
maer loeroocht sonder schromen, 
maer loeroocht sonder schromen, 
Dat men vrylick by een mach comen.

T’ooch is een dienstbo van het hart,
Maer het en sterckt sich omvert.
Als lieff is uyten oogen, 
Als lieff is uyten oogen, 
Soo heeftet geen vermoghen.

Ghy Prinskens die uyt vryen gaet
En loeroocht niet meer over straet,
maer lonct van over syen, 
maer lonct van over syen, 
Wildy verholen vryen.",Het voer een maagdje over Rijn,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
10920,_nie168nieu01_0110,1605,1605.0,1000853,2323232,mvmvmvm,AbAbAbA,2A 3b 2A 3b 2A 3b 2A,.2A + .3b   .2A + .3b   .2A    3b   .2A,liefdesklacht,7,5,"Cupido God door uwe minne stralen
V scherp gebedt, deet my in liefde dwalen
Ick ben versot
Op een bruyd maechdeken smalen
Die met my spodt

Venus bestier // vind ick seer dobbelt van treken
Der minnen vier // heeft sy in my onsteken
Die liefste Rosier
Ick machse sien noch spreken, 
tis groot dangier

T’is groot danger, De Liefde moet ick derven,
Die trouwe biet, can niet verwerven
Om dat sy vliet 
moet ick van rouwe sterven
Int meer gheschiet.

Haer soet famblant, is my een medecijn,
Seer triumphant // Plach ic by haer te zijne
Die liefste playsant, 
laet nu un groote pijne
Aen mijn verstant.

Als ick aensach, haer vrindelijcke ymagie
Nacht en dach // schiep ick in haer coragie
Dies ic wel mach
clagen om haer visagie
Sonder verdrach.

Sonder confoort, laet sy my nu in weyne,
Dus wy accort // hielden int gemeyne
Dus roep ick moort,
Over mijn lief alleyne
die my verstoort,

Adieu eylaes, Adieu Princesse schoone
Ick was te dwaes, Te vrijen u Persoone,
Dies ick nu raes,
Dat ick my selven hoone,
op dit relaes.",Grijp een moed gij edele jongelingen,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
10923,_nie168nieu01_0113,1605,1605.0,1000853,333333,vmvmvm,aBcBdB,3a 3B 3c 3B 3d 3B,.3a   .3B   .3c   .3B   .3d   .3B,liefdeslied,9,6,"De Nachtegael int wilde
Princesse amoreus
Gaet segghen tot mijn beminde
Ick com terstont by heur
Pourtant que je suus bruinette
Ic Diverey en languer.

Gaet seggen tot mijnen beminde
Ick comt terstont by heur,
Savonts inde maneschijn,
Vandt ickse in de deur, 
Pourtant que je suus bruinette
Ic Diverey en languer.

Savonts inde maneschijn,
Vandt ickse inde deur
Bon soir ma maistresse
Bonjour mon serviteur. 
Pourtant que je suus bruinette
Ic Diverey en languer.

Bon soir ma maistresse
Bon soir mon serviteur
Hoe geern sou ick draghen
Schoon lief van u faveur. 
Pourtant que je suus bruinette
Ic Diverey en languer.

Hoe geern soud’ ick draghen
Schoon lief van u faveur,
Schoon lief ghy comt te spade
Daer is een ander veur, 
Pourtant que je suus bruinette
Ic Diverey en languer.

Schoon lief com ick te spade
Is daer een ander veur,
Hy nam zijn pomgaert in zijn handt
Dit is my leste uer, 
Pourtant que je suus bruinette
Ic Diverey en languer.

Hy nam zijn pongaert in zijn handt
Dit is myn leste uer.
Sy sprack met soete woorden
Hoe bleeck wordt u coleur, 
Pourtant que je suus bruinette
Ic Diverey en languer.

Sy sprack met soete woorden
Hoe bleeck wordt u coleur
Ick sal u noch liefde draghen
Al isser een ander veur, 
Pourtant que je suus bruinette
Ic Diverey en languer.

Ick sal u noch liefde dragen
Al isser een ander veur,
Al waer de Paus van Roomen
Mijn vader in ghetreur, 
Pourtant que je suus bruinette
Ic Diverey en languer.

Al waer de Paus van Roomen
mijn vader int ghetreur
Soo sal ick mijn liefde niet laten.
Van u mijn serviteur,
Pourtant que je suus bruinette
Ic Diverey en languer.",Branle maîtresse,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
10956,_nie168nieu01_0146,1605,1605.0,1000853,3333,vmvm,aBaB,3a 3B 3a 3B,.3a   .3B   .3a   .3B,liefdeslied,13,4,"Helpt my met luste singhen
Wat leven dat ghy voert,
Die lust voor alle dingen
Nae moye meyskens loert.

Die dach en sal niet comen
zyn slapen is gedaen, 
dit doen zyn soete dromen
Die nut zijn rust vergaen

Die son en mach niet rijsen
Of hy is af ghecliet, 
hy nutticht dranc noch spijsen
Voor hy die liefste siet.

Hy loert en lonckt op ’t strate
Elc merct zijn wesen soet.
hy hout regel noch mate
Maer loopt zijn lief te moet.

Heeft sy gheen lust tot wercken
Spaceert sy by de dijck,
Of gaet sy eens ter kercken
Dit weet hy alle ghelijck.

Hy eet noch drinckt met lusten
hy staet als op der jacht,
zijn hart en can niet rusten
Liefd’ quelt hem dach en nacht.

Hy dwaelt after en veure
tot aen den avont laet, 
comt sy dan in de deure
Sy crijcht een soete praet.

So hy een ander minnaer vindt
By zyn Ionckvroutgen staen
Van rou en vrees zijn hart begint
Als een vuyl ey te slaen.

Maer als het huys ghesloten is
so is hy sonder rust,
die met dit sop begoten is
Sijn honger selden blust.

Jy blijft in wint en reghen
Tot dat de nacht paseert,
maer tis noch niet te degen
Als hy dan thuyswaert keert.

So hy begint te slapen
Sy is in zijn ghesicht
Meent hy dan vreucht te rapen
So valt zijn turf te licht.

Die rust wacht uyt zijzn oogen,
Hy tast met claer bescheyt
Door desen droom bedrogen.
Noch nae de jonghe Meyt

Dan dit zyn fantasyen
Die met dit ongeval
den prins altijt bestrijen
Dus blijft hy even mal.",,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
10960,_nie168nieu01_0150,1605,1605.0,1000853,22322443,mmvmmmmv,AAbCCDDb,2A 2A 3b 2C 2C 4D 4D 3b,.2A + .2A   .3b   .2C + .2C    4D +  4D   .3b,"bruiloftslied
kluchtlied",9,5,"Vrijsters verblijt, soo ghy hier zijt,
by ons vreucht te vermeeren
u bid ic siet, versmaet ons nz
fari, lari, lette, van fan, la, fa, ladararan
Maer wilt u nu verneeren

Verneeren ras alst comt te pas, 
om te Bruyloft te comen,
Vrou Vuylen druyt, sal zijn de bruyt
fari, lari, lette, lan, fan, la, fa, ladararan
Dus comt doch sonder schromen.

Des Bruydegoms naem is bequaem,
Die heb ick heel vergheten
Maer pieter muyl, en ooc jan druyl,
fari, lari, lette, lan, fan, la, fa, ladararan
Zijn speelnoots willent weten.

Al achter thoy, als puys soo moy 
sulduy de Bruyt sien prijcken,
Dan sullen daer van ons en haer,
fari, lari, lette, lan, fan, la, fa, ladararan
Vier calveren musijcken.

Den coelen wijn, al uyt den rijn,
drinctmer om vreucht beginnen,
Daer toe goet bier, dus maeckt goet chier
Fari, lari, lette, lan, fan, la, fa, ladararan
Dat hiet daer houdt u sinnen.

Braen pricken net, met uyen vet, 
en ael met langhe mooten
oock boecken fris, en goeye stocvis
fari, lari, lette, lan, fan, la, fa, ladararan
Met vuystloock overgoten.

Maer talder best comt opt lest,
Een Candeel vanden clarfen
Wie hem dan moeyt dat hy best roeyt
Fari, lari, lette, lan, fan, la, fa, ladararan,
Die sal altijt me varen.

Den thienden Mey als bloeyt die kap
Ick wil u recht waerschouwen,
Int jaer voorleen, te ruymen reen,
fari, lari, lette, lan, fan, la, fa, ladararan
Salmen dees feest houwen

Princesgen fijn, past hier te zijn, 
wy seggent u te veuren,
Wier niet en is, die crijcht de bris,
fari, lari, lette, lan, fan, la, fa, ladararan
Of sal een coeck verbeuren.",,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
10963,_nie168nieu01_0153,1605,1605.0,1000853,33333333,vmvmvmvm,aBaBcDcD,3a 3B 3a 3B 3c 3D 3c 3D,".3a   .3B   ,3a   .3B   .3c   .3D   .3c   .3D",meilied,5,8,"Gaet wt wilt vreucht aenvarden
Aurora comt op hant 
Phebo spant zijn paerden
En zijn waghen playsant
De bloemkens te bestieren
Met vreuchden menichfout
Ceres toont hare manieren 
dees Meys virtuyt aenschout

Aelos is u jonstich
Hy Aquilo bedwingt
Want die is seer afgonstich
Flora die nu volbrengt 
Bloemkens van alle couleuren
Men vintse schoon bedout
Elck ghebruyckt zyn natuere
Dees meys virtuyt aenschout.

Ght amoreuse Geeste 
Behaelt nu prijs en lof
Comt al tot deser feeste
Buyten in Cupidoos Hof
Want men aldaer sal schieten 
Pijlen van loot en Goudt
Dus laet u niet verdrieten
Des meys virtuyt aenschout.

Haest u om daer te comen
V lief aldaer verwacht
wilt gheen perijckel schromen
Diana is op de jacht 
gaet niet u lief spanceren
Hier buyten int groene wout 
wilt met haer accorderen
Des meys virtuyt aenschout

Men sal vreucht oorboren 
Prince merckt meys virtuyt
Nimphen sult ghy hooren
Accoort van soet gheluyt
Wonder is daer gheschepen
Tghouts bloemkens daer onthoudt
Al uyt jonste begrepen
Des meys virtuyt aenschout.",,Amsterdam,../../data/dbnl/_nie168nieu01_01.xml
11058,_nie199nieu01_0018,1608,1608.0,1000859,444444444,vmvmmmmmm,aBaBBCDDC,4a 4B 4a 4B 4B 4C 4D 4D 4C,4a 4B 4a 4B 4B 4C 4D 4D 4C,nieuwjaarslied,4,9,"ALle volcken die hier leven
Opter aerden wijs ghesint
Vanden Leyster Goods ghedreven
Om te soecken t'heylich kint
Wilt ghy weeten waerment vint
Gaet ootmoedich hier en daar
Met u gavan menichvout
Myrre Wieroock, ende Gout
Offeren int nieuwe Iaar.

Niet in hooch-verheven mueren
Met pilaren opghebout
Maer in laech vervallen schueren
Van der beesten stallen out
Daer soo menigh mensch vercout
Leyt in druck en pijne swaar
Treet daer inne met ootmoed
Om haer van u overvloed
T'offeren int nieuwe Iaar.

Die het Broot niet voor den armen
Dyt zijn nootdrust missen mach
Met zijn asem ghae verwermen
En vertroosten nacht en dach
Op dat haer bedroeft gheclach
Gheen mistroosticheyt en baar
Om alzoo de myten cleyn
Van het arme weeutgen reyn
t'Offeren int nieuwe Iaar.

Dopper Prins een Heer der Heeren
Neemt niet in zijn oordel aen
Die vernuftich practiseeren
Om tverburghen te verstaen
Maer die weldaet heeft ghedaen
Doort gheloof in liefd eenpaar
Die noemt hy ghebenedijt
En belooft haer vreucht altijt
Ewelijck nae tnieuwe Iaar.",L'homme armé,Amsterdam,../../data/dbnl/_nie199nieu01_01.xml
11091,vlac002nieu01_0009,1602,1602.0,1000862,333311113,vmvmvmvmm,aBaBcDcDB,3a 3B 3a 3B 1c 1D 1c 1D 3B,.3a   .3B   .3a   .3B   .1c +  1D   .1c +  1D   .3B,liefdeslied,4,7,"WT die twee clare lichten
V int aenschijn gheplant,
Schiet Venus kindt zijn schichten
En steecket hert aen brant
Alleene// dees
Gheen cleene// vrees
Aenjoeghen menigh quant

Heeft Paris drie Goddinnen
In Ida moghen sien,
In dees vrouw zijn te winnen
De gaven van haer drien
Die vryen// van
Mijn lyen// can
En alle druck verbien.

De min meent haer te wesen,
Zijn moeder als zy lacht
Haer wyse spraeck ghepresen
Doet datse Pallas slacht
Ick slaeve// cranck
Haer braeve// ganck
Ver boven Iuno acht.

Princes wilt hier op letten
En laet dees gaven groot
Van wreetheydt niet besmetten
Of anders was ick doot
Die u// bemint,
Niet schu/ besint
En helpt hem uyten noot.",Lavagotte,Amsterdam,../../data/dbnl/vlac002nieu01_01.xml
11092,vlac002nieu01_0010,1602,1602.0,1000862,33333111113,vmvmvmvmvmm,aBaBcDcDcDB,3a 3B 3a 3B 3c 1D 1c 1D 1c 1D 3B,.3a   .3B   .3a   .3B   .3c +  1D   .1c +  1D   .1c +  1D   3B,"loflied
liefdeslied",4,8,"TSa, tsa beleght de haven,
Met schepen dagh en nacht,
Vergaert met staele staeven//
met al u groote macht,
Wilt daeghs, en by de stomme// maen
Rontomme// gaen
De tromme// slaen
En houden scherpe wacht.

Gantsch Troyen dat sal comen//
Dat nu te samen spant,
Op dat ons werd benomen// 
van haer ghelijcker handt
't Gheen dat de wit-ghecleede// swan
By Leede// wan
In stede// van
Den alderhooghsten sant.

Want Helena schoone// 
in ons stad hebben wy
die dese krijgt te loone// 
daer Paris noyt quam by,
Al laet hy dan zijn leven// fel
Noch even// wel
Elck gheven// sel
Dat hy gheluckigh zy.

V bidd' ick Prins der minnen
met gout het het doorschiet
van haer die is te winnen
met stael of yser niet
Van mijn zeer blye jonge// hext
Ontspronge// smert
Ghesonghen// werdt
Dan tot u lof een liedt.",Sellinger's round,Amsterdam,../../data/dbnl/vlac002nieu01_01.xml
11397,_kod003kodd02_0013,1654,1654.0,1000866,42442,vvvmv,abaCb,4a 2b 4a 4C 2b,.4a   .2b   .4a    4C   .2b,drinklied,7,5,"tZA, tza, nu wêer eens om - gedronken,
Licht op mijn Quantje,
Ey! laat geen volle Roemers pronken,
Lichtdomdiere, fa, la, la,
Lesch Bacchus brandtje.

Het is hier nu geen tijd van dromen,
Licht op mijn Quantje,
Hey, laat de Wijn door 't keeltje stromen,
Lichtdomdiere, fa, la, la,
Lesch Bacchus brandtje.

Na zoo veel zoute en vette kosjes,
Licht op mijn Quantje,
Past wel het zap van Fransche - trosjes,
Lichtdomdiere, fa, la, la,
Lesch Bacchus brandtje.

Zoo, zoo, verheugde, roertje keeltjes,
Licht op mijn Quantje,
By 't eêl geluit van Fluit en Veeltjes,
Lichtdomdiere, fa, la, la,
Lesch Bacchus brandtje.

Weest vrolik, en wilt ondertuszen,
Licht op mijn Quantje,
U voegen by het Juffer - kuszen,
Lichtdomdiere, fa, la, la,
Lesch Bacchus brandtje.

Maar laat Celenus natte stander,
Licht op mijn Quantje,
Voort zwaijen van de een op d' ander,
Lichtdomdiere, fa, la, la,
Lesch Bacchus brandtje.

Want dit gepooi, na iders oordeel,
Licht op mijn Quantje,
Verstrekt tot vreugd en Hollandts voordeel,
Lichtdomdiere, fa, la, la,
Lesch Bacchus brandtje.",,Amsterdam,../../data/dbnl/_kod003kodd02_01.xml
11479,veld030amst01_0067,1627,1627.0,1000872,252522353334,vmvmmmvvvmmv,aBaBCCddeFFe,2a 5B 2a 5B 2C 2C 3d 5d 3e 3F 3F 4e,.2a   .5B   .2a   .5B    2C +  2C   .3d    5d   .3e   .3F + 3F   .4e,"herderslied
liefdesklacht",5,10,"WEent droeve oogen,
Klaegt klaeglijcke stem, bedroeft u onluck uyt,
Nu ghy bedrogen
Bent, laes! van de geen, die u swoer een vaste Bruydt
Te zijn totte pijn,
Haer vervoeren sou door 't sterven,
Dat, helaes! geen Harder sou verwerven,
Ionst of vrintschap van minne,
Als ick Phillis alleen, ick wast en anders geen,
die geankert lach in haer sinnen.

2   Ach! lichtelijck seggen
Van u, valsche Vrouw, die so licht als de wind
V Minne gaet leggen
Van mijn op een aer, ach! schaemt gy u niet Lerindt
Voor 't geklap, en 't gesnap
't Geen elck van u sal praten,
So haest sy mercken dat ghy mijn hebt verlaten?
De Harders sullen u myden
In 't geselschap van haer, so haest als sy worden gewaer,
Dat de doot ick om u moet lyden.

3   Fy u Lerinde!
Fy vals en ontrou! om 't geen ghy aen myn deedt,
Hier staet de Linde!
Siet dit is de boom, daer ghy tot trou in sneedt
V naem, ach! ick schaem
Mijn van u groot' ontrouwe,
Die ghy swoert met eeden vast te houwen,
Dat ghy u minnaer noyt soudt verlaten:
Maer nu rock gy mijn Min, gantschelijck weer uyt u sin,
En gaet u trouwe Phillis haten.

4   Al u grusaemheyden
Vergeef ick u, hoe wel sy syn soo groot,
Noot is 't ick scheyde:
Vaert wel dan Goddin, ach! ick voel de koude doot
Door mijn leen kruypen heen,
Die minnaers sullen beklagen,
Met betraende wangen heele daghen,
En bewandelen vaeck de wegen
Waer mijn Tombe sal staen, met dit graf-schrift daer aen:
Dees die hier leyt gelegen

5   Sturf om de minne
Van sijn Harderinne, sijn alderschoonste Son!
Die hy niet kon verwinne
Door bidden of gesmeeck, dat, laes! haer hart kon
Sijn beweeght, en ontleeght,
Om de afkeer uyt haer sinnen
Te doen gaen: maer wreeder noch van binnen
Wiert het hert van dees vrouw:
Die noyt sucht uyt en smeet, om de doot die sy hem deet,
Maer haer verheughde in plaets' van rouw.",Engelse klokkedans,Amsterdam,../../data/dbnl/veld030amst01_01.xml
11489,veld030amst01_0077,1627,1627.0,1000872,353544,mmmmmm,ABABCC,3A 5B 3A 5B 4C 4C,.3A   .5B   .3A   .5B   .4C   .4C,"herderslied
dialooglied
liefdeslied",10,6,"HEt hoede valt mijn soet,
Als ick met Coridon te velde ga:
Veel vriendschap hy my doet,
Hoewel mijn ander Knaapjens volgen na,
Die mijn bewysen eer en lof,
Maer zijn te lomp, te boers, te grof.

2   Van al die Knaepjens, geen
Mijn aengenamer is als Coridon:
So dat vvy staegh by een
Zijn, eer dat rijst de nuchter goude Zon,
En sluymerigh uyt sijn slaep ontschiet,
Hy mijn dan goede-morgen biedt.

3   Ons Hutjens na by een
Gelegen, recht teghen over malkaer,
So dat vvy seer gemeen
Geworden zijn, sints ons vijfde jaer,
So dat den een niet duren kan,
Maer heul en troost geniet daer van.

4   Hier neffens dese vliet
Verwachten sal ick dees getrouwen Helt,
Midts hy mijn ziel gebiet,
En heel genomen heeft in sijn gewelt,
So dat sijn zieltje en de mijn
Aen een te saem geschakelt zijn.

5   Gints komt het Pronckjen aen
Van al de Harders die daer mogen zijn.
Voort dryvende gegaen
Sijn kudden, vvant hy t'huys gevraeght na mijn
Sal hebben, soo dat mijn Moeder sey:
Silvia is al na de Wey.

6   Gegroet Silvia, soet,
Word u gewenscht van uwen Harder trouw.
Het selfde u gemoedt
Wench ick vveerom besteed te zijn aen jouw.
Een kusje Lief, ick bid, mijn geest,
V douw vast op mijn lipjens svveeft.

7   Hier by dees vvater-beeck
Ick sat, en u vertoefde met gedult.
Ick t'huys oock na u keeck:
Mijn Engel Silvia vergeeft mijn schult.
't Geen ick aen u nu heb gedaen.
De scha is kleyn, daer leyt niet aen.

8   Gedenckt mijn Engel vvel,
Hoe dat vvy dickwils beyd te samen aen 't strant
Gongen, met een opstel,
Schulpjens soecken in het vvarrem zant?
Waer vvy deur brochten mee den tijd,
In onse Ieughd geheel verblijd.

9   Den avond-stond genaeckt,
Dus is het tijd om t'huys te keeren vveer,
Eer 't Vee van een geraekt.
Ia Coridon, ons vvegh die streckt noch veer,
Eer vvy aen onse stalle zijn,
Tot baet hebben vvy de Mane-schijn.

10   Ons vvooninge vvy nad'ren seer,
Dies ick mijn Silvia vvensch goede nacht.
Genacht vvensch ick u vveer,
Gesont en vvel te slapen soet en sacht,
Tot morgen als de sonne rijst,
Die met sijn stralen 't aertrijck spijst.",Ach schone Cariclea,Amsterdam,../../data/dbnl/veld030amst01_01.xml
11780,pers001bell02_0136,1648,1648.0,1000875,5555,vvmm,aaBB,5a 5a 5B 5B,.5a   .5a   .5B   .5B,,5,4,"O Heerlijckheydt des Heeren noyt volpresen,
Voor wien dat sich de Goddeloose vreesen,
Wiens mogentheydt, al schijntse seer veracht,
Wijt overtreft het menschelijck geslacht.

2.Ghy zijt een Roos te Saron seer verheven,
V reuck verquickt en houdt ons by het leven:
V schoone reuck, die onse Geest verheughd,
Dringht door de ziel en baert in 't herte vreughd.

3. Al schijndy schoon verschoven in de dalen,
Daer yder een met spot op leyt te smalen:
Soo haeldy doch by uwe kinders roem,
En lluyckt u hoofd op als een Lely-bloem.

4. Siet u Vriendin berght haer in doorne struycken,
Hier moetse staen en voor de  trotse duycken:
Sy is gelijck een Roose die verdruckt,
In distels schuylt, die niemandt soeckt of pluckt.

5. Al schijnt ghy nu van buyten aen vertreden,
O Christen Mensch! ghy weet daer van de reden:
Hoe dat ghy blinckt, by al dit woeste volck,
Gelijck de Sonn' by eene duyst're wolck.",Psalm 008 Datheen,,../../data/dbnl/pers001bell02_01.xml
11847,pers001bell02_0205,1648,1648.0,1000875,3333332333,mmmmmmmmmm,ABCABCDDEE,3A 3B 3C 3A 3B 3C 2D 3D 3E 3E,.3A   .3B   .3C   .3A   .3B   .3C   .2D   .3D   .3E   .3E,,8,10,"O Adelijcke Vrouw,
Die uyt den Hemel daelt,
Door een verborgen kracht:
Die altijd blijft getrouw,
En met u gonst bestraelt,
Het menschelijck geslacht.
Ghy zijt die geen,
Die ons gemoed alleen,
Door Godes Geest verlicht,
En met veel gaven sticht.

2. Schoon ick sprack d'Enghlen tael,
En wist verborgentheen,
En had een sterck geloof:
En gaf het al te mael,
Den armen, in 't gemeen,
Ja self mijn lijf ten roof.
Ick was een bell',
Ja een luyt ruchte schell':
Soo 't sonder liefd geschiet,
Dan is 't een ydel niet.

3. Al had ick Samsoms kracht,
Kost bergen hier en daer,
Versetten van sijn stee:
De Liefde dit veracht,
Als dieder voor en naer,
De needrigheyt houd ree:
Sy past op faem,
Noch op doorluchte naem,
Want al haer wit en stut,
Streckt tot haer 's naesten nut.

4. Sy is een gave Gods,
Die altijdt sal bestaen,
Als self 't geloof verdwijnt:
De liefde is niet trots,
Maer altijdt onderdaen,
Die op haer naeste schijnt.
Haer soet begin,
Is vreese Godts en Min,
En vriendelijck van aert,
Is sy uyt God gebaert.

5. Sy draeght een vreedsaem hert,
Langhmoedigh en beleeft,
Is wulps noch licht van geest,
Maer heeft in ondeughd smert,
Die yder 't hare geeft:
En lieft de waerheyt meest.
Sy mind de vree,
Meer als 't geslachte vee,
Gedienstigh sonder nijdt,
Soo bloeyts' oock t'aller tijdt.

6. Sy leeft tot niemants schae,
En vrolijck van gemoed
Soo isse reyn en kuysch:
Wel hem! die daer volght nae,
En streeft nae 't hooghste goed,
En herberght haer in huys.
Ey siet haer glans,
Is als een goude krans.
Die vyer en vlammen queeckt,
Wanneer sy met ons spreeckt.

7. Ons herte dat ontbrand,
Jae smelt en wort ontzielt,
Door een verborgen treck:
Maer eygen liefd' is schand,
En 's Werrelds liefde krielt,
Vol ontucht en gebreck.
Doch ware Min,
Keert in een vroome sin,
En vestight hare grond,
Op God en sijn Verbond.

8. Sy is de hooghste deughd,
Die alles om Gods wil,
Oock self haer naeste mint.
Sy werckt in ons een vreughd,
Dat wy gerust en stil,
In hem zijn eens gesint.
‘O laet dees lust,
‘In ons niet zijn geblust,
‘Maer datse brand en blaeck,
‘En daer haer wooningh maeck.",Die mint die lijdt veel pijn,,../../data/dbnl/pers001bell02_01.xml
11859,pers001bell02_0217,1648,1648.0,1000875,4334333345,vmmvmmmvvm,aBBaBBBccB,4a 3B 3B 4a 3B 3B 3B 3c 4c 5B,.4a   .3B=+ .3B=  .4a   .3B/+ .3B/  .3B   .3c   .4c   .5B,,5,8,"HOe lieflijck zijn doch dese voeten,
Die nae den vreede gaen? Die nae den vreede gaen? 
Want heyl en troost sal hun gemoeten,
Die na het goede staen. Die na het goede staen. 
Beschouwt dees efne baen,
s' Is veyligh om te wandlen,
Dus drijft hier al u doen en handlen,
Nae 't geen in eeuwigheyt sal steets bestaen.

2. Dees wegh heeft Christus self betreden
In waer' onnoselheyt. In waer' onnoselheyt. 
Hy was de waerheyt en de vrede,
En vol ootmoedigheyt. En vol ootmoedigheyt. 
Hy heeft dees wegh bereyt,
Voor die in hem gelooven,
Dus hoort sijn stemme van hier boven,
Doet boet' en houd sijn woord, tot u geseyt.

3. De Vreed' is een verheven kroone,
Een zeegen en cieraet, Een zeegen en cieraet, 
Een vrucht des Geests, jae overschoone,
Een doelwit van genaed: Een doelwit van genaed: 
Jae saligh is de raed,
Van die na Vreede streven,
Sy is in ziel, verstant en leven,
Een licht, een wegh, die nae den Hemel gaet.

4. Wel saligh, die steets op dees wegen,
Op gift noch slangen treet, Op gift noch slangen treet, 
Maer tot het goede wel genegen,
Der sonden pad vergeet, Der sonden pad vergeet, 
Want die sal ramp noch leet,
In sijn doen weder-varen,
Hoe dol oock gaen de wreede baren,
Want God tot sijnder bystant staet gereet.

5. Den breeden wegh wilt doch vermijden,
Die ten verderve leyt. Die ten verderve leyt. 
En wijckter af tot allen tijden,
Na 't pad der saligheyt, Na 't pad der saligheyt, 
Al is 't smal en vol leyt,
Daer volght vreughd en verblijden,
De Vree geeft u troost in druck en lijden,
En eene kroon, ter blijder saligheyt.",Schoon lief gij zijt prijs waard alleen,,../../data/dbnl/pers001bell02_01.xml
