recordid,songid_DBNL,jaar_eind,jaar_begin,bronid,rijmaccent,rijmgeslacht,rijmschema,strofeschema,strofeschema_plus,trefw_genre,aantal_strofe,verstal,text,melodienorm,plaats,filepath_DBNL
14676,gelr003triu01_0029,1633,1633.0,1000962,424224343,mmmmvvmvm,ABABccBcB,4A 2B 4A 2B 2c 4c 3B 4c 3B,.4A   .2B   .4A    2B + .2c 4c 3B 4c 3B,nieuwjaarslied,9,8,"GHeboren is in Bethelem,
Dien Heylant, daer
Na heeft verlanght Ierusalem,
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Het gheen dat Balam seyde van
Dien Heylant, daer
Door komen nu veel Heyd'nen a'n,
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Het scheen dat Moyses eertijdts sach,
Dien Heylandt, daer
Is'rels verlossingh' heel in lach,
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Maer noyt heeft hy te recht gesien,
Dien Heylandt, daer
Den Satan voor te rug moet vlien
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Maer ons wordt nu te recht vertoont,
Dien Heylandt, daer
Ons hoop, ons troost, ons pays in woont,
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Siet hy komt nu ten Tempel in,
Dien Heylandt, daer
Hy traentjes stort uyt liefdens min,
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Och dat ick nu oock eens reys mocht
Dien Heylandt, daer
Besproeyen met mijn ooghjes vocht,
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Ick soud' hem drucken aen mijn borst,
Dien Heylandt, daer
Hy mocht uytblusschen d'aerdtsche dorst,
D'Heylant daer soo veel Propheten
Treurich hebben om gheseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.

Laet ons dan loven al ghelijck,
Dien Heylandt daer
Ons' ziel door wordt van deuchden rijck.
D'Heylandt daer soo veel Propheten
Treurich hebben om geseten,
Dat hy noch niet waer,
Is voor ons nu Iesus heeten,
Tot een Nieuwe Iaer.",Puer natus in Bethleem in hoc anno,Hoorn,../../data/dbnl/gelr003triu01_01.xml
20459,wits010stic02_0064,1649,1649.0,1016932,334411231123,mmmmvvmmvvvv,AABBccDDeeff,3A 3A 4B 4B 1c 1c 2D 3D 1e 1e 2f 3f,.3A   .3A   .4B   .4B   .1c   .1c   .2D   .3D   .1e   .1e   2f   .3f,geestelijk lied,7,8,"1. Mijn Ziel, ey ! niet bemint
Een waen, of losse windt,
Dat 's Werelts gunst, staet, eer of pracht:
Want die dien heeft na meerder tracht.
't Zijn plagen:
Sy jagen,
Na meerder staet
En blijven onverzaet:
Seer gierigh,
En vierigh,
Roept yeder een, och !
Had ick maer, Dat noch ?

2. Och ! 's Werelts staet, en eer,
Die vallen licht ter neer:
Het hebben is met groot ghevaer:
Sy gaen van u, of ghy van haer.
't Regeeren,
Van d'Heeren
Is groote kunst,
Steunt vaeck op menschen gunst:
Die wanck'lijck
Verganck'lijck
Op schroeven staet,
En lichtelijck vergaet.

3. Al 't gheen ghy siet op Aerd'
Is nauw'lijck minnens waerd':
Want soo ghy 't hert daer vast aen-hanght,
Het Hemels Goedt ghy niet ontfanght:
Soeckt schatten,
Die matten,
Noch roest niet scha'en,
En noyt van u wech gaen,
En nimmer
Zijn flimmer,
Die Godt mild' gheeft,
Die'r na verlangen heeft.

4. Mijn Ziel, ey ! soeckt dat wis,
Vast staet, en waerdigh is,
Dat ghy daerom by daegh en nacht
Gestadigh soeckt, en vlijtigh tracht,
De klaerheyt
En waerheyt
Van 't hooghste Goedt,
Ghy voor al soecken moet,
't Maeckt Heeren
Vol eeren,
Dien Majesteyt
Duert in der eeuwigheyt.

5. OCh ! Ziele, soeckt het best,
En schouwt meer als de Pest,
Al 't ghene dat u lagen leydt,
Des Werelts glans, u sinn'lijckheyt.
Gods Wetten
Wilt setten
Noyt uyt u sin,
Ey ! spieghelt u daer in:
U smetten
Beletten
Gestaegh u vreucht:
Maer, Wel-doen recht verheucht.

6. Die gheen, die 't hooghste Goedt
Soeckt met een bly ghemoedt,
En daer van graegh tot stichtingh' spreeckt,
En hierom staegh den Heere smeeckt,
Den Heere
Ter eere
Hier heyligh leeft:
En eerlijck noodtdruft heeft,
Sijn sinnen
Verwinnen
En stieren kan:
Is een gheluckigh Man.

7. Wilt hier in snelder gaen,
Als ghy noch hebt ghedaen,
Ick segh, mijn Ziel, 't is meer dan tijt,
Dat ghy met lust en grootste vlijt
Nu meerder
En weerder
Den Heere dient,
Bidt dat hy u verlient
Sijn Zeghen:
Geneghen
Maeck u ghemoedt,
Na 't Alderhooghste Goedt.",L'Orangère,Enkhuizen,../../data/dbnl/wits010stic02_01.xml
20696,swae006sing01_0042,1664,1664.0,1001047,4444335,mvmvmmm,AbAbCCC,4A 4b 4A 4b 3C 3C 5C,.4A   .4b   .4A   .4b    3C=+  3C=  .5C,"loflied, geestelijk",7,6,"O Engel! wien den Opper-Heer
My tot Bewaerder heeft gegeven,
Ick vall' voor U ter aerde ne'er
Uyt liefdens plicht, tot U gedreven.
O! Ghy zijt dit waerd // ô! Ghy zijt dit waerd,
Die my van menigh sonden hebt bewaert.

2. Nae dat ick ben gebaert geweest,
Heeft my den Heer aen U bevoolen:
By U (ô aldertrouwsten Geest)
Heeft my den Heer geleyt te schoolen,
Om dat onderrecht // Om dat onderrecht
Door U sou worden zijn onwaerden knecht.

3. En Ghy hebt volgens Goods bevel
Gearbeydt my te onderwijsen:
En Ghy hebt my gedaen soo wel
Dat ick ben schuldigh U te prijsen.
Engel! ick beken // Engel! ick beken
Dat ick ten hooghst' aen U verbonden ben.

4. Want Ghy hebt menighmael belet
Dat my den Prins van deser werelt
Niet heeft getrocken in sijn net,
't Welck' met bedrogh hy had beperelt:
Want Ghy wees my aen // Want Ghy wees my aen
Hoe ick sijn loose netten most ontgaen.

5. Ghy hebt mijn droefheyd doen vergaen
Door uw' vertroostingh' menigh-werven:
Ghy hebt my dickmaels aengerae'n
Dat ick in all's my moet versterven:
Och had ick uw' raed // Och had ick uw' raed
Gevolght, ô Engel! ick had gheen misdaed.

6. Ghy zijt geweest een trouwe Baeck,
Een held're Pharos mijnder saecken:
Ghy hebt my dickmaels d' helschen Draeck,
En sijne raeden doen versaken.
Ghy hebt mijnen druck // Ghy hebt mijnen druck
Verandert dickmaels in een groot geluck.

7. G' Hebt my geleert de vreese Goods,
G' hebt my geleert den wegh der deughden.
Och! staet my by in d' uur des doods,
En brenght mijn ziel in 's hemels vreughden.
Och of ick eens sagh // Och of ick eens sagh
Dien langh verwachten, en gewenschten dagh!",Laatst lag ik onder een boom,Antwerpen,../../data/dbnl/swae006sing01_01.xml
20721,swae006sing01_0067,1664,1664.0,1001047,4444335,mvmvmmm,AbAbCCC,4A 4b 4A 4b 3C 3C 5C,.4A   .4b   .4A   .4b    3C=+  3C=  .5C,passielied,7,6,"O Iesu Christe zijt gegroet,
Die door uw' dood en bitter lijden
Uyt all' de macht van 't helsch' gebroed
Mijn arme zieltje quam bevrijden.
Lof moet U altijd // Lof moet U altijd
Gegeven worden, die ons dus bevrijdt.

2. Ten was U niet genoegh, O Heer!
Dat Ghy waert arm, en naeckt gebooren,
En dat Gh' onbloot van alle eer,
Quam soecken uwe uytverkooren;
Maer Ghy hebt daer by // Maer Ghy hebt daer by
Noch lustigh willen wesen in de ly.

3. Want in het Olyveetsche hof
Heeft uw' discipel U verraden,
Die welcke, om dat 't was te grof,
Wanhoopten naemaels van genade.
En den wree Soldaet // En den wreen Soldaet
Heeft U gesleept met koorden lancks de straet.

4. Ghy kreegh soo swaeren kinn' back-slagh
Dat daer van rilden, all' uw' leden:
Noch Sonn', noch Maen oyt sullicx sagh;
Ghy gaf tot antwoord sachte reden,
Wat heb ick misdaen // Wat heb ick misdaen
Dat ghy soo swaerlijcks, vriend! my komt te slaen?

5. Ghy van uw' kleeren zijt berooft,
Gegeeselt oock met swacke swepen;
Met doorne is gekroont u hooft;
U lichaem was vol blaeuwe nepen:
Ghy zijt aen het kruys // Ghy zijt aen het kruys
Vileyn genagelt van het Joodsch' gespuys.

6. Ghy zijt geweest in sulcke noot,
Dat Gh' aen den Galghboom zijt gestorven,
Voor ons de aldersnootste dood:
Toen hebt Ghy 's Hemels huys verworven:
Daer zijt Ghy nu Heer,, Daer zijt Ghy nu Heer,
Verheven tot de alderhooghste eer.

7. O wonder grooten liefdens brand!
Wie sal die konnen oyt vergelden!
Ach! niemand op dit aerdsche land,
Ach! niemand oock in 's hemels velden.
Och of ick uw' minn' // Och of ick uw' minn',
Heer Iesu! kon vergelden nae uw' sin.",Laatst lag ik onder een boom,Antwerpen,../../data/dbnl/swae006sing01_01.xml
20729,swae006sing01_0075,1664,1664.0,1001047,35353232221,vvvvvvvvvvv,aaabbccdddc,3a 5a 3a 5b 3b 2c 3c 2d 2d 2d 1c,"3a   .5a   .3a   .5b   ,3b   .2c   .3c    2d=+  2d=+  2d=+ 1c",passielied,9,8,"ACh, ach Hemel, en aerde!
Siet hoe uw' Koningin, die Iesvm baerden,
Omringelt is met swaerden:
Siet leven Ween, die 's Magets hert doorsnijden,
Let op haer bitter lijden:
Let op haer kermen,
Siet aen haer drouvigh swermen,
Wilt Goods Moeder, wilt Goods Moeder, wilt Goods Moeder erbermen.

2. Godes Maeght had gedragen
In Godes huys haer Soon, met groot behagen
Van alle die dit sagen.
Sint Simeon, sprack toen tot Haer dees woorden,
(Woorden die 't hart door-boorden)
Om U sal swerven
Het drouvigh swaert, en kerven,
Ghy sult hartzeer, Ghy sult hartzeer, Ghy sult hartzeer be-erven.

3. Wat al diepe gesuchten
Heeft hare ziel gevoelt, als Sy most vluchten
Uyt s' heyligh-lands-gehuchten
Met groote spoed, en als Sy most vertrecken
Na die Jesum begecken,
Na vreemde stranden,
En nu uytheemsche Landen,
Na Egypten, na Egypten, na Egypten, vol schanden.

4. Sy heeft Jesum verloren,
Haer alderwaerdste Pand, die was geboren,
Een Leeraer der Doctoren.
Sy gingh weerom met Joseph haeren Voeder,
Om te soecken ons' Hoeder.
Wat drouvigheden
Heeft dese Maeght geleden!
Drouvigh waren, drouvigh waren, drouvigh waren, haer reden.

5. 't Vierde hartzeer is 't klagen
Van dese Vrouw, als S' Hem het Kruys sagh dragen,
Waer aen Hy is geslagen
Nae korten tijd, van d' hert geneckte Joden,
Die Hem bitterlijck dooden.
Haer hart opscheurden,
Als dit torment gebeurden.
Ach! Goods Moeder, ach! Goods Moeder, ach! Goods Moeder, seer treurden.

6. Hierenboven door-steken
Is 's Moeders hart geweest, jae schier besweken,
Als S' hoorden Christum spreken
Sijn laetste woord, 't welck aen het Kruys verheven,
Sijne mond heeft gegeven.
Ick hoor Haer steenen,
Ick sie Haer bitter weenen,
'k Sie Haer tranen, 'k sie Haer tranen, 'k sie Haer tranen verleenen.

7. Wat sal Sy nu gaen maken
Als Sy de doode le'en Haers Soons sal raken,
En Sijn bestorve kaken?
Dees droeve Wee, heeft 's Moeders hart doorsneden,
Als Sy sijn doode leden
Van 't Kruys ontfangen,
Geperst heeft aen haer wangen:
Sy was drouvigh, Sy was drouvig, Sy was drouvig, en bangen.

8. Noch een van dese gaven
Heeft dese Maeght gehad, als wiert begraven
Heer Jesus van sijn slaven.
't Welck heeft gesien, met 's herten groot meedoogen,
Dese Maeght met haer oogen:
Die ons verwerven
Sal gracy in ons sterven,
Dat den Hemel, dat den Hemel, dat den Hemel wy erven.

9. Waerdste Maeght, Vrouw der Vrouwen!
Ick bidd' U door u Ween, en seven Rouwen,
Maeckt dat ick zy behouwen.
Maeckt dat ick mach // na dit geduerigh strijden,
Eeuwelijck my verblijden:
Met veel misdaden
Is mijne ziel beladen:
Toont ô Moeder! toont ô Moeder! toont ô Moeder! genaden.",Amarilli mia bella,Antwerpen,../../data/dbnl/swae006sing01_01.xml
20789,swae006sing01_0135,1664,1664.0,1001047,44444444221344,vmmmvmmmvvvmvm,aBCDaBEDffgHgH,4a 4B 4C 4D 4a 4B 4E 4D 2f 2f 1g 3H 4g 4H,4a    4B    4C    4D    4a    4B    4E    4D   .2f + .2f + 1g   .3H 4g 4H,heiligenlied,7,12,"WEerelt! lacht, zijt wel te vrede,
Uwe saeck sal heel wel gaen:
Want aen u heeft God verleent
Ee-ne Middelaer by Hem.
Eene Man, die 's Hemels steden
Voor de aerd' doet open staen;
Eene Man, die u tot God
Sal bekeeren door sijn stem.
Wiens leeringh, wiens leven,
Wiens deughden doen beven, en vluchten,
Het boose helsch' gespuys,
Onder wiens groote macht wy suchten,
Seer bevreest voor d' helsche kluys.
Wiens leering.

2. Sint Dominicus geheten
Is geweest dees vromen held,
Die de werelt heeft gebrocht
Tot de ware Christen-leer.
Die in duysternis geseten
Waren in des werelts veld,
Zijn gebrocht door Hem in 't licht,
En tot kennis van haer Heer.
Hy lichten, Hy leerden //
Hy stichten, bekeerden // veel luyden.
,, Dit was het geen den Hond
,, In het lichaem sijns Moe'rs beduyden
,, Met een fackel in den mond.

3. Als een trouwen Hond gehouden
Heeft Dominicus goe' wacht
Op de kudde die den Heer
Dier aen Hem bevolen hadt.
Desen was 't die vroomich bouwden
Godes Kerck by dach, en nacht.
Dese was 't die voor Goods Kerck,
T' allen tijden yv'rich badt.
Ja desen beschutten //
Van straffen // en stutten // Goods Kercke
Van haer aenstaende val.
D' Hemel weet hoe dat sijne wercken
Lichten, op dit tranen dal.

4. 't Lichaem heeft Hy soo geslagen,
Dat in overvloed sijn bloed
Lancxs de aerd geloopen heeft
Voor der Sondaers groot misdaed.
Soo heeft in sijns levens dagen
Dese man voldaen de boet
Die de werelt hadt verdient,
Door haer menichvuldich quaedt.
De kettings, en swepen //
Sijn lichaem doornepen // ja wonden
Tot aen 't gebeente toe.
Dit verdroegh Hy al om de sonden
Van sijn me'e-mensch, wel te moe.

5. God heeft gracy Hem gegeven,
Gracy overvloedich groot,
Gracy waer me'e Hy de doo'n,
Tot het leven heeft herstelt.
Hy gegeven heeft het leven
Aen die geen die waren doodt
Na den lichaem, en na ziel,
Waer door Hy is groot vermelt.
Hoort meerder, de Moeder //
Van onsen Behoeder // beminden
Hy boven maten seer.
Wonder is 't geen dat hy versinden
Tot vergrooting van haer eer.

6. Hy heeft wijselijck versonnen
T' haerder eer den Roosen-krans,
Waer door groot'lijcx wordt vermeert
Dach en nacht Mariaes lof.
Noyt en hadt de klare Sonne
Sulcx gesien aen vrouws, of mans.
Dese Vondt verblijden seer
't Aerdtrijck, en des Hemels hof.
Laet ons nu gaen loven //
Dien geene, die boven // verheven
By Godes Moeder sit,
Die met liefd' tot ons wordt gedreven,
Die seer yv'rich voor ons bidt.

7. Sint Dominice! wilt hooren,
En verhooren ons gebed,
Slaet uw' oogen op ons ne'er,
Die bedrouft van harten zijn.
Bidt dat wy niet gaen verlooren,
Vrijdt ons van des Duyvels net.
Sint Dominice! bevrijdt
Toch ons all' van d' helsche pijn.
De Duyvels bekooren //
Geduerigh ons' ooren // sy vleyen,
En tergen ons tot quaedt.
Maer gewaerdight Ghy ons te leyen,
Tot den eeuwigh-blijden Staet.",Se ben vedi o vita mia,Antwerpen,../../data/dbnl/swae006sing01_01.xml
20854,swae006sing01_0199,1664,1664.0,1001047,43432258,mmmmmmmm,ABABCCDD,4A 3B 4A 3B 2C 2C 5D 8D,.4A   .3B   .4A   .3B   .2C +  2C    5D   .8D,heiligenlied,7,7,"SInt Catharina Patronersch
Der Maeghden, Vrouws, en Mans,
Ghy zijt verçiert als Martelersch
Met eene roode krans,
Ghy d' witte kroon // tot een loon
Uwes witte Maeghdoms hebt ontfaen,
Jae oock de Purp're krans als Doctorersche, wien wy bidden aen.

2. Der Maeghden Patronersch zijt Ghy,
Om dat Ghy hebt bemint
De Maeghdom, dien Ghy voorstondt bly,
Tot stervens toe gesint
In overvloed // all' u bloed
Te vergieten om die reyne deughd,
Die God almachtich heeft ten alderhooghsten 't allen tijd verheught.

3. Ghy dient van 't Vrouw geslacht ge-eert;
Want hebt Ghy niet de Vrouw
Des Keysers Maximyns bekeert,
En onderwesen trouw?
Hebt Ghy haer niet // uyt 't verdriet
't Welcken eeuwigh dueren sal, bevrijdt?
Dies Vrouwen! Vrouwen! eert de heyl'ge Catharina 't allen tijd.

4. Ghy Mannen moet bewijsen eer
Aen Sinte Catharyn:
Want heeftze niet door haere Leer
Den Keyser Maximyn,
Gantsch stom gemaeckt // en gestaeckt
Sijne domme waen, en mancke re'en?
Heeft Sy de Vijftigh Phylosophen, 's hemels wegh niet in doen tre'en?

5. Dies wilt Haer eeren allega'er,
Soo Man, en Vrouw, als Maeght:
Maeckt uyt te samen eene Schaer,
('k Weet dattet Haer behaeght.)
Singht lustigh uyt // overluyt,
Sinte Catharyn, wy vallen ne'er
Tot op der aerde toe met neergebogen leden t' uwer eer.

6. Op dat ick oock mijn soete lust
Sou volgen in dit stuck,
Soo wensch ick met uw' eeuw'ge Rust
Cath'rina! U geluck.
Geluck zy U // U, die nu
In den Hemel sit in Abrams schoot,
Nae dat Ghy uytgestaen hebt veel tormenten, en de bitt're dood.

7. Sint Catharina, bidt voor ons
Dat wy op stervens uur
Niet krijgen van den Heer een gons;
Maer zijt ons eene muur.
Ach! Maghet bidt // dat wy 't Wit
Mogen raken van des hemels hof;
Maeckt dat wy eeuwigh mogen singen in den hemel, Godes lof.",Grande bourrée,Antwerpen,../../data/dbnl/swae006sing01_01.xml
20881,swae006sing01_0226,1664,1664.0,1001047,3434444223,vmvmmmvvvm,aBaBCCdddC,3a 4B 3a 4B 4C 4C 4d 2d 2d 3C,3a    4B    3a    4B   .4C   .4C   .4d    2d   2d 3C,kerstlied,7,10,"MAri'! 'k koom U wenschen
Veel gelucxs met uwen Soon,
Die om d' wil der menschen
Heeft verlaten 's hemels throon,
Die hier in een Kribbeken nederleyt,
Die hier onse sonden nu swaer beschreyt,
Die hier in doecxkens leyt gebonden
Om ons' wonden //
Om ons' sonden,
Lange van ons verbeydt.

2. Wat is dit te seggen?
Wie sal ons die groote min
Weten uyt te leggen?
Segh Ghy 't ons, O Koningin,
Die 't soete kleyn Kindeken hebt gebaert
In 't peerdenstal, op de bedroefde aerd,
Op wien Gh' uw oogen hebt geslagen
Sonder klagen //
Met behagen,
Wien Ghy soo wel bewaert.

3. Hy koomt om t' ontfermen
't Arme menschelijck geslacht,
Hy koomt om t' erbermen
In het midden van de nacht;
Het Kindtje komt neder op 't aerdtsche veld,
Om u te verlossen uyt 't helsch' geweld,
Om u te lossen uyt de schanden,
Uyt de tanden //
Uyt de banden
Satans, die staeghs u quelt.

4. Lieve Godes Moeder!
Mach 't my wel geoorloft zijn,
Dat ick ons' Behoeder,
Onser zielen Medicijn,
Wat nader mach komen aen sijn Krebb',
En dat ick een nieuw kouragie schep?
Ghy meught 't wel doen, ick neem 't ten goede,
Wilt u spoeden //
Wel te moede,
Want ick dat geerne heb.

5. Wilt mijn Kindtje kussen,
Gheeft'et voor sijn mond een soen;
Wilt mijn Kindtje sussen,
Ghy sult daer gheen quaed aen doen.
God-vader heeft Jesum gesonden hier
Op dat ghy soudt nemen in Hem playsier,
Op dat gh' in Hem u soudt vermaecken,
En versaecken //
Soudt te Draeken
Van 't eeuwigh duerend' vier.

6. Mary! wat een graçy,
Dat Ghy my vergunt uw' Soon,
D' Heer van alle Naçy!
O wat gunst is dit, wat loon!
Mach ick dan niet seggen dat Ghy my mint,
Die met een affety my gunt U Kind?
Voorwaer! 'k sal seggen 't allen tijden,
'k Sal belijden //
Sonder myden
Dat Ghy my zijt gesint.

7. Ick sal dan ontfangen
Op het woord van U geseyt,
Met een groot verlangen,
't Kind dat in sijn Kribbe leyt.
'k Sal 't vleyen, 'k sal seggen, weest welkom Heer.
Ick koom U bedancken van dese eer:
Ick sal van deser uur beginnen
U te minne //
Starckt mijn sinne
Dagelijcx meer en meer.",Mall Peatly,Antwerpen,../../data/dbnl/swae006sing01_01.xml
21137,soet007kley01_0086,1649,1649.0,1001049,44443334,vmvmmmmm,aBaBCCDD,4a 4B 4a 4B 3C 3C 3D 4D,.4a   .4B   .4a   .4B   .3C   .3C   .3D   4D,bruiloftslied,8,8,"GHy die daer zijt door d'Echt verbonden,
En nu twee harten smelt in een,
Wacht u doch voor de snoode sonden,
En voeght u stadigh na de reen:
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.

2. De liefde draeght gelijcke sinnen,
De liefde draeght een willigh juck:
Door liefde kan men 't al verwinnen,
De liefde blinckt in rouw en druck.
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.

3. Dit Houw'lijck sy met liefd' begoten,
Met vrientschap en goetwilligheydt:
Gelijck twee lieve Speel-genooten,
Soo draegh malkanders liefd' en leydt.
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.

4. Het is een vleesch, schoon 't is verscheyden,
Het is een ziel, een hart en wil,
Het is een lichaem met haer beyden,
Vereent in vree gerust en stil.
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.

5. Vleght haer met kransjes van olijven,
En druckt haer rancxkens om het hooft,
Op dat 's in liefd' en vreed' beklijven,
Noch van haer rust noyt zijn berooft.
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.

6. Met zegen wilt haer stant vereenen,
Dat haer geslacht in liefde groey:
Dat hare Kinders hen vermeeren
En dat haer Disch vol voorspoet bloey.
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.

7. Dan sullen sy haer lieve vruchten,
Door wettelijcke Echt vergaert,
In d'ouderdom, met veel genuchten,
Vol Godes vreese sien gepaert.
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.

8. Laet ons haer t'zaem met blijtschap wenschen
Geluck: geluck vereende twee,
Veel heyls by Godt en by de menschen,
Als Tortels in de lieve vree.
Want wie in 's Houw'lijcks bant,
Bruyckt reden en verstant,
Diens handt van Gode wordt,
Met veel zegens overstort.",Kon ik de maneschijn bedekken,Zaandam,../../data/dbnl/soet007kley01_01.xml
24516,_han028hand01_0016,1500,1476.0,1006807,33333333,vmvmvmvm,aBaBaBaB,3a 3B 3a 3B 3a 3B 3a 3B,.3a   .3B   .3a   .3B   .3a   .3B   .3a   .3B,"devoot lied
loflied, geestelijk
Marialied",7,8,"1   Hy truer die trueren wil
myn troeren heeft gedaen
ic heb geswegen stylle
maria wilt verstaen
Hi truere die trueren wil
myn trueren heeft gedaen
ic heb ge  swegen stylle
Maria wilt verstaen

2   Waer om soe soldic trueren
of sorgen alte seer
ic weet  ic byn vercaeren
van Jhesus mynen heer
Hi truere die trueren wil
myn trueren heeft gedaen
ic heb ge  swegen stylle
Maria wilt verstaen

3   Dat ic hem byn vercaeren
heeft hi my gedaen aenschyn
Want ic moste syn verlaeren
dede my syn doet ende pyn
Hi truere die trueren wil
myn trueren heeft gedaen
ic heb ge  swegen stylle
Maria wilt verstaen

4   Hi is hier neder gecoemen
daer ic in byn verblyt
myn mysdaet solde my verdoemen
syn doet heeft my gequyt
Hi truere die trueren wil
myn trueren heeft gedaen
ic heb ge  swegen stylle
Maria wilt verstaen

5   Dus wil ic my verblyden
seer vroemelic in hem
ende dragen tot allen tyden
syn doet in mynen syn
Hi truere die trueren wil
myn trueren heeft gedaen
ic heb ge  swegen stylle
Maria wilt verstaen

6   Des byn ic wal ontwaere
dede my syn pyn ende doet
al bade ic dusent jaer
twaer al verlaren guet
Hi truere die trueren wil
myn trueren heeft gedaen
ic heb ge  swegen stylle
Maria wilt verstaen

7   Hier om wil ic hem mynnen
die my dus heeft verloest
ende myn heer van bynnen
holden voer alle myn troest
Hi truere die trueren wil
myn trueren heeft gedaen
ic heb ge  swegen stylle
Maria wilt verstaen",Ik klom de boom al op die mij te hoog,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
24573,_han028hand01_0074,1500,1476.0,1006807,44444444,vmvmvmvm,aBaBcDeD,4a 4B 4a 4B 4c 4D 4e 4D,.4a   .4B   .4a   .4B   .4c   .4D   .4e   .4D,"heiligenlied
verhalend lied, geestelijk",8,8,"1   SIet ende merket een schoen agniete
die myn herte seer wtuercoes
ende laetes v niet verdrieten
mynnet dese schoene roese
Sy is een maen een maen een mane
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen

2   God die here heeft hoer gegeuen
enen rynck van golde fyn
christus bruyt is sy gebleuen
bauen alle maegde fyn
Sy is een maen een maen een mane
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen

3   Des richters gelt ende al syn raet
des Jongelynges edeldom
dat heeft sy altemael versmaet
om christus hoeren brudegom
Sy is een maen een maen een mane
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen

4   In een bordeel waert sy geleyt
een camerkyn was hoer bereyt
onbeulect ende gade bekent
bleef sy in hoere suuerheit
Sy is een maen een maen een mane
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen

5   Agniete dede datmen hoer bat
sy viel in hoer gebedekyn
ende den die engel geslagen had
den heeft sy vander doet verwecket
Sy is een maen een maen een mane
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen

6   Hoer naectheit was mit haer bedecket
in een vuer waert sy geset
daer bleef sy staen al onbeulecket
vander vlammen onbelet
Sy is een maen een maen een mane
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen

7   In hoeren hals waert sy gesneden
mit enen sweerde seer Jamerlic
dus heeft sy den doet geleden
die daer leuet ewelic
Sy is een maen een maen een mane
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen

8   Dese bruyt laet ons aendencken
ende bidden oer seer ynnichlic
dat sy ons wil lieflick schencken
gades hulpe van hemelryke
Sy is een maen een maen een maene
blenckende inden hogen throen
bauen ander maegden voele
soe blencket sy wtter maten schoen",,"IJsselstreek (Deventer, later Zutphen)",../../data/dbnl/_han028hand01_01.xml
